sentence_count,english_word,non_english_word,CC,DT-PDT,IN,JJ,JJR,JJS,MD,NN,NNS,NNP,NNPS,RB2,RBR,RBS,VB,VBD-VBN,VBG,VBP-VBZ,other_tags,word_count,td_idf,score,essay_wo_stopwords
20,468,25,38,46,53,40,3,0,9,75,48,12,1,30,2,0,21,20,16,36,49,252,10.669891419998224,4.0,real life rated @ caps1 pretend library feel book graphic movie violent music agressive choice remove true pointless try censor life kid teenager explicit content around medium literature never ending game shielding generation teenager child already finished point time main focus alot movie music book something violent agressive inapproiate explicit idea removing thing library shelf pointless always violence crime today world along excessive swares cuss word around exceptable parent want child reading watching listening something approve even kid protected home world sometimes parent wont library public place percent audience would upset frusterated angr book music movie liked longer avalable due cencorship @ month1 seem viewing reading listening something violent explicit would effect listener street school park place child teen exposed type explicit language attempting cencor reading viewing matterial pointless experence grown around people grown listening violent music watching graphic movie explicit material effected saw first rated @ caps1 movie nine parent give thier kid somewhat age one point trying cencor anything waste time school teaching student positive abstinent sexual deseases student likely refrain despite see movie read listen child exposed internet could subject kind inapproite material explicit canotent bad language cuss word disturbing image real life rated @ caps1 pretend trying block explicity violence world endless battle certain thing @ month1 go line others renactments preview whats really going world would hinder real world away child teenager movie rating music @ caps4 explicit content label people know whats approiate first sware word child hears probably wasnt song movie probably somewhere real world
23,401,15,9,41,60,32,2,1,14,48,34,8,0,28,1,0,34,2,5,31,70,187,8.729308790862792,3.0,many book library book racism violence pornagraphy want young child able take type book library library school great way help sudents project essay read child elementry even middle school want able check book thing even know yet teenager high school though mind old enough realize thing actually go world also could project wrong pornagraphy library better place find book interent could take many bad website since go local high school think nice able find anything need library school make easier work project also library ton music movie magazine library educational music keep music rap pop country could get @ caps1 instead library providing magazine also educational project fashion @ caps2 @ caps3 would excellent help find tip magazine also inaproprate thing since talk medium sex sex article would probably magazine whenever look magazine skip nonsense talk read article clothes food people exposing young child best teenager understand movie library unless educational ton @ caps4 around scary movie need library conclusion think depends kind kid going library young child stay cartoon educational type thing teenager keep educational relaxed something offends go talk libraian woukd probably happy take shelf
25,396,5,14,39,44,31,0,0,18,39,31,23,0,34,0,0,25,9,4,41,59,194,8.35884493279394,4.0,book good thing always good teach u thing entertain u sometimes good pillow also bad thing book inappropriate reader shelf library music way library absolutely take book shelf found offensive someone book @ month1 offensive religious way person @ month1 believe something strongly book go make fun trash way @ month1 say person read book would want book gone remind said everytime walked book @ month1 even inappropriate little kid @ month1 language parent like people said make section book little kid get know child parent like could think word bad think fine everyone different furthermore book @ month1 contain image suitable child come back saying make section book say heck library could even consider censoring book religion believe type music devil music know experience mother think scream devil music say right sing like @ caps1 like people parent @ month1 feel way magazine @ month1 also word image someone could take wrong way although believe library remove still watch read could even put little label front cover magazine say @ month1 suitable everyone book usually good thing although bad end library consider censoring book book bad enough get enough complaint take shelf completely
39,932,6,46,105,119,39,1,1,27,108,44,18,0,62,1,0,55,31,19,98,168,382,11.744524770333726,4.0,agree something agree cousin believing one thing mean believe also opinion hope either see something find offensive mean offends another around world contains thing child agree parent world consists thing like others make item object invaluable offending least bit inappropriate object containing called offensive material always going exist world live going everywhere store school inside outside around reason problem disappear nothing want worry could become criminal offence sort fight well say think seeing offensive item make area le attractive good intended something liked offence another make wrong like almost thing material world liked disliked based upon opinion nothing world exists without opinion life opinion believe something library deemed offensive one deemed offensive nothing removed shelf rack another agree substitute object idea one person world offended another person would remove human race sure hope would @ month1 see one resolution well strong willed strong opinionated person wrong anything published released world public someone mean way expressing something way living right like another person anything see hear world someone else come individual equal u lessen equivalence way feel @ month1 agree way life @ month1 agree choice clothes know agree way heart characteristic dictate characteristic another item good thing could bad thing another disappeared taking cd shelf vanish world could found somewhere else still like eliminating hand finger look like mine nothing justify removing thing store world one group people understand enough feel agree anything could deemed inappropriate vision appropriate anothers eye inappropriate maybe line definition inappropriate especially world live today start eliminating removing everything like would nothing left everything could gone within week month people would take inch mile erase everything would start eliminating people like would become repeat learn history reason resemble situation two world already erasing thing life done good start listening fact people agreeing one thing listen next happens sudden people come say like woman blonde hair men green eye world crash burn eye identify thing age fifteen need identify thing age fifty accept world flaw agree everything said going agree also know think expect others agree say think think people reducing thing like already see world losing pathetic value earned @ month1 fond world lose eliminating thing fatuation good maybe take acceptance different people blessed love accept world live nothing would anything attempt fix broken thing eliminate jagged thing
19,448,7,22,47,62,27,0,0,21,75,43,18,1,31,0,0,36,9,12,16,42,259,10.261478491316753,3.5,offensive material library taken shelf content writing art form censoring author writes could obscure message people live around offensivness every day street public place censoring library would protect anyone removing book library entirely could also interfere research school project child work class writing art form censoring author writes could potentially obscure message major theme novel style writing seen @ person1 novel @ caps1 @ caps2 @ person1 using term offensive @ caps3 @ caps4 set one racial tension south period time type censorship would also detrimental reader studying holocaust view picture death camp graphic nature reader would able understand true horror camp without people live around offensivness every day home street even school normal person encounter several occasion day @ month1 hear profanity street passing stranger friend parent sometimes curse use profanties front child prove point accident would expose child offensive behavior much adult child also exposed profain language behavior go school work around ither childern might offensive behavior censorship book library could interfere school work related project research censorship could issue student could get book major war event graphic nature would hinder student ability efficiently complete assignment could also cause problem teacher need rent book slight profanity able content inhibiting teaching student theme lesson censorship book based content allowed library first trying censor novel might abscure message theme secondly people live around profanity every day trying censor would protect people likely already heard said novel lastly censorship library could interfere work school project research library censored could potentially lead several complication worker student people looking good book read
12,285,3,13,29,31,20,0,0,9,28,28,2,0,29,1,0,17,13,12,16,41,124,8.291780055497119,4.0,library sometimes connotated boring walking isle looking book wishing interesting minute searching one shelf rummaging seems like hour get glimpse interesting title inside book could countless inappropriate picture profanity every page blame opening book reading profanity nudity crude humor well many thing medium including book parent try hard keep child way thing telling child simply watch listen read certain thing parent typically say letting child see hear read thing bad said parent tell child specifically supposed exposed certain thing child might inclined get involved thing parent teach child exposed thing maybe around kid opportunity see thing child young see hear read certain thing far young browsing library place properly guided parent censorship opinion done libaries movie producer television program record company done parent child
23,376,13,15,34,46,29,2,0,17,40,28,69,1,27,0,0,31,3,6,27,51,217,6.037324668380971,3.0,brian @ person1 @ num1 @ date1 @ caps1 @ num2 censorship library censorship library @ organization1 @ organization1 library @ organization1 library yes going tell think book movie magazine first going tell book think book @ organization1 @ organization1 censored part history get kind gross nasty also sex ed book need library people read go people say think matter nasty love book @ caps2 @ person2 book matter reading war book censored need let reader know war really great place @ organization1 library yes parent would want eight year old daughter reading make drug think could put stuff drug alcohol perhaps go depth keep bare minimum next talk movie avalible library think anything @ num3 @ organization1 @ organization1 level exept like sex ed tape history movie free day class got @ num3 @ organization1 @ caps3 @ caps4 movie grade really dont watch educational film fun film there reson anything worse @ caps3 @ caps4 last going tell magazine @ organization1 @ organization1 think magazine big issue long there @ caps7 stuff like @ organization1 leave think kid age reading @ organization2 need learning fun magazine censorship library @ organization1 @ organization1 level yes @ organization1 level @ organization1 @ organization1 leave book @ organization1 @ organization1 movie magazine @ organization1 @ organization1 @ organization1
27,435,9,11,46,45,26,3,0,21,65,27,7,0,18,1,0,47,10,12,34,78,219,9.729552446335358,3.5,begin feel everyone admire library feel way one point time didnt even book let alone library get book library place peacful calm environment people come hang library collect good book surf internet check new music aslo relax answer question believe certain material removed self library found offensive @ caps1 believe thing shelf @ month1 come offensive people absolutely removed environment thing offending thing seem come offending make indivuals stop coming library make library loose alot business due lack service library place consist love peace harmony place people feel free relieved stress seeing hearing something come offensive tend bring confusion library also make librarian job much harder work harder satisfy difficulty seem library something would offend library music carry certain type music shouldnt found library example offensive music @ caps2 @ caps3 music meaning music type different profanity music degrading woman disrespectful manner also music making seem cool violent come offensive many men woman think want listen music thats make woman feel like worth anything want listen music always talking killing fighting gang etc people whould like hear soothing relaxing music music make happy matter mood library pick music wisely everyone well satisfied conclusion stated library great place hang relax never come place thing offensive get removed would keep le confusion people would continue attend library know nice place really
24,457,19,16,59,56,31,1,0,16,54,34,7,1,32,0,1,38,18,10,39,67,217,9.085784081477064,4.0,people might think good idea censor thing library people might think material might offensive bad youth people go library people might think @ month1 better take bad offensive item shelf different opion subject think anything censored library matter deal book movie music magazine ect real question material censored removed answer question sensored removed library somewhere go get information anything want item censored taken shelf resource would limited help people searching information another big problem censoring removint material people might missing alot knowleged never herd might bad offensive slavery @ caps1 taking @ caps2 lot world history feel strongly people knowing world past happens item removed shelf library going thousand book longer read offensive get rid like lot offensive stuff true based true story @ organization1 park getting arrested refused give seat white person removing book would pointless ever put people go get material want know important thing want book censored gone want remove okay book bad offensive look way people choice want read watch listen people dont like material library mean everyone else like people choice opion couple people say end think book item library sould censored taken shelf believe people right read listen watch ever want see people opions fighting opions removing book also people like book library one told thay go meaning opion really matter
14,282,9,9,32,34,16,6,1,9,33,18,4,0,15,0,0,23,7,6,26,54,129,8.864178103122896,3.0,okay people way moral modern world taught problem keep everyone know censorship big deal doesnt know somethings little risque getting quicker would better solution probably asking world better solution let talk child content get quicker subtlely child wont see need find later age happen conseqences could fatal fine misdemenors respect reputation even time jail tell kid murder drug sex crime general twice moldable older taking shelf make u nicer community yea know thinking people community nicer real threat come who gon na help @ caps1 know take little bit squad car get around even longer city time one could died robbed criminal gone let stay shelf people knowledge see using help people benifical anyways im trying say take away u people become weaker let stay people learn use good
25,411,8,17,24,44,26,1,0,16,49,21,4,0,25,0,1,30,13,28,42,78,180,6.3014136290874525,4.0,ever watched seen book even movie think kid reading watching heard many book even music adult listening parent strick kid watch hear read sing know fact parent would want letting childern read watch hear kind stuff think music book movie need childern reach think movie book even music bad language violence bullying need hidden childern bad language apporaite kid hearing age ten even older hear bad song coming little kid near turn station differnet station little kid hear kind language well saying young another book song music taken shelf one violence kid watch hear read violence likely start violent start hearing reading walking around scared walk getting attacked see someone reading watcing something think right tell reading watching violence bad little kid young book movie music bullying taken bullying answer everything even though many think think good little kid learning bullying wrong bad thing little kid bullying also get trouble caught bullying ever thought book taken shelf book think taken shelf would one bad language violence bullying childern hearing reading bad language also watcing anything violence lastly reading anything bullying
24,319,7,16,42,27,26,0,1,12,46,31,5,1,25,0,0,21,3,8,29,33,156,9.04498411047363,3.0,book library offend others removed point im going get across today keeping people self control top priority public keep releasing publishing book offends certain group graphic gorey book book usually disgust people contain warning symbol people weak stomach handle mean fine people need accept world sunshine rainbow gruesome stuff take whole situation people take heat stay kitchen however offense material race religion personal aquisitions something different concern certainly inflame group even start protest boycotting author case need review materialand make sure cause disruption inflaming public want young author make public upset possibly lead author getting fired false statement inaccurate statement book lead public curiosity even conspiracy cause stir press like race religion thing cause author fired author want making sure work true hipotheticle good step great step achieving positive step public influence inconclusion author lot hand way race issue religion fale statement thing author want avoid making public recommend book positive outcome press best author ask
17,334,2,6,40,32,24,0,1,10,40,30,2,0,19,0,1,30,12,7,24,59,150,8.87851135192327,4.0,library censorship material considering individual decision read prefer appropriate standard make book offensive group undetermined make book offensive public library many child book censored parent parent make independent choice allow child read letting society ban book simply use inappropriate material ridiculous author spent time creating story appreciated put list no certain person like book reputation read even school system librarian guide kid read good book child want read inappropriate book librarian likely discourage read experience wanted read book mother suggested went school library turned censored book parent believe child ignorant offensive thing written book honestly many idea exploited everyday television internet trying shield child bad thing @ month1 great thing effort usually failed attempt also never occurs people censoring book people afford buy book want read library main mean getting book conclude little reason ban book shelf many book banned important lesson obtained reading person like book simplest thing pick
26,334,25,14,24,41,19,0,0,8,50,30,5,0,21,0,0,23,16,9,26,73,173,8.801923879464425,3.5,honestly alot book magagives need taking self remember sixth grade going school library picking book told wha weed told grow also alot book refer drug sex day absolutly hate last book checked even though sence ive checked one enough referances sex could honestly say thought read porn magazine school really need watch put onto self mean come sixth grader shouldnt even able know weed let alone read school maybe kid get interested drug achole early age book read didnt negative satments weed make anyone think book like would keep kid drug like said alot book school pubic library book refer lot drug sex book library tell drug kind high give buy crap make ok know im highschool book seem like pron magazine book read picture postions broke everything detail even gave website back book friend alright sad starting scare kind stuff little brother little sister could reading scare know dont want sibling reading drug sex detail let alont reading take book school pubic library self hardly anyone read anyway accident like mine incounters
14,401,16,10,36,58,30,0,0,9,35,48,2,1,29,0,0,32,6,7,49,63,190,7.371564172422682,4.0,think removing book library offensive allowed first people different taste book read also think book libary carry educational might offensive people sometimes good learning new thing world around u another thing lot book movie music magazine might offensive dont want child read keep away type book library people want look stuff think depends kind stuff people like everyone like something different one reason think library censored people different taste book read people like scary book people like romantic everyone doesnt like thing everyone might offended something people let bother second reason book carry library usually educational learner book little kid help learn read magazine people interested drama around world war book people interested history dont think people really offended book people read another reason dont want child looking book ect might look offensive dont let read everyone like different thing take away thing people like offendending thats people enjoy go library take thing offensive censor thing library thats think library censored people different taste book read book library carry usually educational want child looking kind book let read people need undrstand book always trying offend people one trying state optinon
28,434,13,22,34,46,31,0,2,26,39,37,17,2,18,1,0,43,18,2,44,72,198,7.92512904420942,3.0,@ caps1 @ month1 @ caps2 @ caps3 walk library want able think peaceful place find book helpful need harmful anyone anywhere go want feel like free person worry thing hurt others people people everyone treated doesnt matter color skin way look talk everyone treated equaly believe something offensive movie magazine book anything kind people removed good doesnt matter past like present matter opinion everyone deserves beleive one world feel ashamed someone @ caps4 @ caps5 proud afraid negative thing would hurt feeling think people would agree @ caps3 say everyone world treated absolute negative thing book magazine anywhere removed good need thing like world cause people become crazy get gang drug world concist bad thing hurt life others anything negative person group people allowed thrown away inacent people deserve people received past past nothing going present right people proud scared thing like treat people way want treated go everyone harmful thing need removed everything need thing like world people able live free feel proud conclusion beleive certain material removed found offensive everyone effect others way live people feel proud scared thing could impact life forever harmful thing good world impact others everyone deserves best treated care hatred
16,473,4,28,32,55,30,1,0,9,51,30,3,0,48,0,0,40,8,10,39,96,210,9.476542683064851,4.0,comic romance adventure book mystery book different type book well magazine music listen little bit everything whatever passion right local library go look hear whatever plea u people go adult young child either checking book simply parent guardian believe even though book magazine music attended child still removed found offensive everyone life atleast experience something unpleasant knowing world today simply hide thing yet face adult old enough walk away something find offensive unlike child child sometimes even child go well part growing also learning experience u already know part library stuff child see bring child area possible bring area @ month1 sit read favorite book well side watch every move time take chance explaining something quite ready sure child ready hear see since impossible hide thing child wanting see hear time part life even still really young ask certain thing simply turn head make get distracted something else pretend hear said child get older know right wrong know thing @ month1 read thing u oblivious world around u @ month1 know certain thing cause harm good even like taking child library like certain thing know going something simply want child see hear bother taking next visit go another time child babysitter take chance bringing expect unexpected come offensive item library
14,331,11,16,24,30,20,2,0,10,43,22,16,0,15,0,0,32,10,3,33,76,146,7.3028030012628085,3.0,start material library book music movie magazine found offensive believe still remain shelf book music @ month1 offensive everyone intitled opinon people freedom read listen watch anything approperite believe individual chose @ month1 offend others also exprience read book @ caps1 @ caps2 stadges history salve hung punishment @ month1 offend local library book terrible topic found part history others @ month1 find interesting go back learn information mean rascist trying offend would like learn history person topic offend library make happy chose pick book watch movie listen music @ month1 offend someone removed would like read watch listen anything @ month1 offend someone decide therefore conclude book music movie magazine found offensive remain shelf everyone @ month1 opinon ideal offend job let people choose liking anything open local library benifit decide wheather come situation library held responsable removed anything open people @ month1 part background
16,284,10,14,21,39,18,0,0,1,35,19,18,0,18,0,0,20,18,9,24,54,153,8.947180998731067,4.0,censorship used medium prevent people offended see hear although censorship isnt usually bad thing sometimes used everyone view moral @ month1 considered appropriate people @ month1 viewed differently culture religion personal opinion find something offensive instead demanding removed censored simply watch read etc obviously content published first place appeal audience one forceing people read watch thing something called viewer disgression everything considered offesive certain individual group censored would @ location1 @ location1 freedom speech freedom write animate express belief choose censor thing condraticary amendmant example censorship useing word @ caps1 vain television find excessive doesnt apply belief although program @ caps2 @ caps3 @ caps4 @ caps5 @ caps6 protrays people age nationality getting pregnant drug even though find offensive sterotypical instead demanding removed simply watch saying totally censorship certain thing like nudity television although something censored simply belief moral worry one child subjected blowing censorship proportion find something offensive keep child away
34,526,14,15,77,54,39,2,1,10,81,44,13,0,24,1,0,37,9,13,50,74,287,7.904104220750211,4.0,censorship library necassary reading material taken shelf every book different experience help child learn gurdain child belief certain book bad offensive gurdian forbid child read people began take away option reading material kid @ month1 refuse read every person different like option pick book get censoring book library pointless take away option experience learn certain book every book different plot different moral story way teach reader moral start remove book library taking away chance student learn certain moral book sort way trying hide away reality taking away certain book book ever taken shelf library every book removed shelf another learning experience taken away book child gurdian disapproves keep forbid child read book simply way learn explore different thing life censoring library keep kid away book long every child deserves chance read book wnat unless gurdian forbids library wether book offensive bad soley based reader opinion everyones opinion different gurdian really want child stay away certain reading material forbid child theirselves library begin censor book take away option pick book limit theme book library kid @ month1 pick le le book time go everyone enjoys differnet kind book leaving option open give everyone chance find book like although story @ month1 seem like bad option reader begun read figure leaving option open student best idea kid @ month1 actually read library censor book kind reading material everyone different even come reading book people like option open wide range book tell differnt story teach different moral leave option open child let learn story choose book help teach moral get point acoss also book help prepare person outside world taking away certain reading material taking away chance child learn thing actually going around conclusion censorship bad idea left gurdian child
11,215,6,7,20,29,16,0,0,12,18,17,1,0,14,0,0,21,9,2,20,37,90,4.593282390451941,3.0,certain book banned certain book banned personal opinion think book banned public libaray author book freedom speech yeah book @ month1 offend people offends try stay away book magazine think certain book get banned libaray able buy store anymore store banned well personal opinion think book banned public library reason judge book cover know book goin offend read read r middle reading offends take back library get new one certain book banned certain book banned personal opinion think book banned public library alot book offend people one teach u history
4,94,1,0,0,3,0,0,0,0,0,0,89,0,0,0,0,0,0,0,2,1,45,4.064027096367398,2.0,opinion think book probably removed shelf book arew found offensive movie book people find offensive pretty bad say nasty thing stuff like music pretty offensive say nasty thing thing like music bad depends kind music like listen say nasty thing many different type music listen
8,191,9,6,17,28,10,0,0,10,35,9,1,0,10,0,0,13,2,1,18,40,77,4.901025599469128,3.0,believe censorship library reason say first amenment freedom speech able put anything book magazine music movie etc reason take shelf able tell book good enough age viewing depends point view first reason first amenment freedon speech reason say able ever book express feeling way shape form also start taking stuff away censorship book go farther come point first amenment become cease culmination made point censorship anything first amenment also said reason censorship another way express point view
16,421,3,20,47,57,16,1,0,7,65,35,5,0,5,2,0,24,10,7,39,87,180,8.894934536617201,3.0,know find @ location1 book shelf discover content book word oppropity child read go copy something notice magazine table find cover magazine image young mind see movie music see content shock make bleep word see better offensive item book music movie magazine etc removed shelf word picture poison mind child child learn world around stuff like make child think suppose act talk two example remove shelf music magazine first deal music child word immate act see word say one good example rap music song cuss word believe tell constantly kid school saying cuss word like n f word many seeing boy underwear think thug pant sagging low drive crazy make think parent letting child next paragraph talk magazine second magazine image use cover page something ment seen child read example went school library copying room copy article magazine found magazine table show three cast member @ location1 birthday suit thought world school something like place kid learning environment earth send school cry loud think want bother kid parent sure would furious found child something school conclusion removed shelf child see
28,555,16,34,65,63,43,2,1,15,88,49,13,0,23,1,1,45,25,8,33,67,301,12.306309134245287,4.0,freedom press right many country america land free much freedom cause great thing happen without freedom press many classic modern literature would exist message would unknown censorize right write freely one outlook world government anything mean taking away imagination case statistic event relate past today technology book one way obtain knowledge process make publish book took long honor recieve one copy produced people craving information like learn advance book found offensive stripped shelf information slowly taken away enjoyment reading would gone brilliant novel @ caps1 @ num1 man life distopian society discovers lack literature book found home immediatly taken burned street see child found entertaining adult nothing man go novel secret stash book discovered run protect precious knowledge government try hard keep public censorship would create nothing chaos distruction novel right know country history going current government critical shools college parent often find offense author school choose make student read saying idea way thinking single minded wrong student need book grow learn every person chose one book take shelf perminatly would book eventually information would come one would know book banished time gone good book history one want hear raw truth certain topic slavory possibility complete government take order avoid hearing one could simply chose ficition novel escape fantasy one change history however exagorate certain event without actual book cite came one could completely alter public view thought past one take offense certain book freedom write negative blog report writing gift naturally able show one talent privlage book help people escape harsh world live help gain knowledge censorship irrevelent form music movie magazine stripped truth leave people always strech truth tell white lie however information factual freedom write make book music movie entertaining people message behind said offensive material could quite strong though author might long gone message could live decade
21,376,1,16,46,36,17,0,0,11,48,37,9,0,15,0,0,26,23,13,24,61,181,8.267034200822941,3.0,entertainment child adult consists movie music sport video game reading book music movie magazine removed shelf time library censor material violence inappropriate material child right read listen watch whatever want life book magazine music movie teach young people life writer artist director actor worked extremely hard entertaining people material found offensive removed material found helpful others reading material help young person life reader problem need help possible book reading @ month1 help thinking process book movie music made extremely hard worker take away hard work removing material couple people found offensive one many time went library looking book read could find could find someone else found inappropriate asked book removed shelf hurt book one favorite book read book found offensive inappropriate taken shelf could another person favorite book read take shelf people much self centered care themself material taken shelf put back shelf reader find material entertaining parent want child reading certain book authority take book away child shelf freedom @ caps1 state anybody right write whatever want write keep taking book magazine music movie shelf going get point book shelf
7,324,3,12,29,37,31,1,1,6,53,14,11,0,22,1,0,19,8,4,32,50,156,8.183658973865414,4.0,believe book removed shelve something offensive library important aspect life people nowadays mainly live city working new plan close library nearby friend library important computer home library internet older book information city living society every household afford computer internet living one household library great quiet place get work done also provides internet people cant afford need everyday life every job application school assignment longer paper online @ num1 grade student alot project require old book city history remove certain book shelve @ month1 able find important information need also know every person opinion offensive however everyone found something offensive book movie magazine mean removed happened would limited supply book friend mixed mexican sometimes find slavery offensive believe important learn history proving something might offensive one person @ month1 offensive maybe important conclusion disagree book removed shelve due offensive content believe wrong every person different find different thing offensive thing taken away another person @ month1 need
38,722,13,23,75,77,46,4,1,20,102,63,23,0,43,1,1,53,27,12,56,129,361,10.58624386517713,4.0,everyone right read listen watch want sometimes always example rated @ caps1 movie child @ num1 watch either law parent made rule music think different song bad influence child whether violence cussing certain song like still give kid wrong message library kind book music movie magazine etc people want view kind thing people find offensive buy time everyone great sense humor thing people @ month1 find funny people get offended even library anything would offened someone else would reader choice pick book want read sometimes @ month1 better child read article save time parent explain later might ask lot question parent might even answer example brother watched rated @ caps1 movie brother younger year always curious asked lot question time sometimes mother know respond change subject well everyone know old question @ caps3 baby come kind question brother curious mom never bothered answer question would make story brother smart enough know told wasnt accurate finally one day got nosy took one mom movie without asking happen answer question shocked disgusted time yet glad know finally found answer mom wouldnt give situation somewhat nuetral dont object thing might offened people removed book shelf hand might good thing put offensive thing certain library @ caps3 child get perhaps make thing boring make interesting reader everyone opinion thing @ month1 good thing type book whether stating fact stating opinion everyone right say opinion nothing wrong giving informational fact article movie either bad thing offensive thing library @ month1 smart idea @ caps3 child get book parentscan always say kind book child read kind movie watch parent might want go question child ask give something explain better understanding parent dont want child see know sort thing @ month1 offensive old enough understand better mature thing case might bad idea thing adult know book shelf library @ caps3 child might get ahold quotation u think book hope none child child taken shelf right remove book shelf work abhor also exactly right everyone else book left shelf u katherine paterson opinion quotation basically saying even parent doesnt want child read something offensive parent read sometime child right know child tooken anything like shelf know ask anymore question
8,183,5,9,16,23,20,0,0,6,11,21,4,0,14,0,0,14,10,6,10,25,83,6.784429313512479,3.0,dear @ organization1 think wrong remove offensive non offensive book shelf library one two student like want see others reading somethings ok reading learning although indeed offensive ok matrerials left shelf used good purpose learning fun important reader exposed broad spectrum reading material exposed material clean normal introduced thing foreign writing took everyting shelf slight bit offensive completely suited reader would many book would keep people atention conclusion strongly believe material left shelf material important learning case keep reader attention keep item shelf
9,187,9,11,14,23,16,1,0,11,18,16,6,0,9,0,0,19,0,5,17,34,86,6.672443596511913,3.0,censorship library gog age group child age @ num1 @ num2 able read book profanity mature enough get book name calling us profanity without laughing taking offensive child @ num3 book library much pro found languge young expecting fact people use word express feeling name calling able hear little see little get older suppose use dont hear much yes would agree point censorship library child younger @ num4 year age read seee thing profanity bad scene unless parent let controll parent let child school public library
15,289,14,18,38,32,19,3,0,11,36,27,6,0,19,0,0,22,7,2,21,44,138,7.843214707010143,3.5,citizen @ location1 believe censorship material library good could better age limit certain book magazine ect library somethings younger child able read maturity level remember taking little sister public library got book began ask word even hearing hand book @ month1 needed people need type book magezines research paper thing like consider young adult believe child age could read different thing know whats right wrong also parent gaurdian child feel dont want child read anything thats appropriate go library child dont mature parent gardian would tell read thats library something censorship book well jus wanted write like stated censorship book movie music magazine ect library ok could jus little better certain age child read see certain thing take book thing library appropriate people actually need book thats believe would help library age limit made certain thing mature audiance
28,472,4,22,52,58,34,1,0,17,59,41,8,0,22,1,0,41,14,8,36,66,216,10.116795211454692,4.0,something found offensive certainly removed shelf parent send take child library expect child able pick something appropriate item @ month1 offend someone belief rude public library public everything seen public large mass people one worry offended walk place learning knowledge parent want child going library picking rude material even child check book magazine stop young impressionable mind flipping page perhaps read something parent intend teaching time book lot crude text humor topic younger individual mature enough understand @ month1 get wrong impression idea subject kid rumaging adult section library might expossed information ready offensive language @ month1 present book young person see try use word phrase child read something sex might curious confused ask parent parent hand might wanted child know topic young age point would turning back parent would explain thing mature young mind parent every right deny minor child certain material book open censor looked library need put serious thought shelf matter form information people @ month1 think story book course real reckless senarios played movie movie watched people age impressionable teenager watch movie offensive language violent scene teen might act upon seen since public library indeed public material offer people offensive sort individual walk library look around one ever walk library feeling offended parent worry child might pick library cause worry harm way
8,169,13,11,12,21,12,1,0,3,30,9,5,0,12,0,0,13,8,2,15,29,82,6.413794230238355,2.5,feel shouldnt removed due fact somebody else @ month1 like movie book music magazine becuase might like doesnt mean somebodyout everything shuld library becuase different people everybody like thing library suppose everything declared take something shelf becuase due fact one couple people dont like something whats displayed people wouldnt right library looking movie book like want see got mad ifeel right fair everybody right ever read like watch even though certain book movie chidren touch still feel shouldnt remove anything th shelf
9,176,4,13,10,23,6,0,0,7,14,11,8,0,13,0,0,13,4,6,9,47,73,5.875591436592724,1.5,hi name @ caps1 @ caps2 @ person1 talk thing certain material library think material stay well @ caps3 let say certain movie song book whatever one thing looking age find store happening go library look even though know looking end finding whatever looking wanted look myster book library book looking think alot reason need certain material well guess sum concultion put shoe even shoe would would let remove material would fight stay
30,424,1,14,30,34,23,1,2,18,45,19,4,0,25,2,0,47,7,8,36,111,178,8.922271965924663,3.5,opinion reading material people able read want limit read every library different choice say get without adult let check take home read many different thing lifetime far read book people told appropriate nothing bad book even say one two choice word turn adult book think reader handle book everyone reacts thing differently let take people age group example boy still immature think funny act kind people handle call adult material book girl stage maturing still immature working way scale would able handle something adult material category reader smart enough know handle take people choice away going would make feel like babysat take parent library say hey mommy daddy pick book eighteen pick one would like one read lot know family pretty busy would able find time ride pick book therefore would able read much mean think side would choose everything personal opinion reader comfortable want decide one every step way people busy even try fit schdule go library others want freedom read want read stop one getting smarter child learn challenging let challenge good book got pick think
24,362,25,9,25,33,21,0,0,16,61,26,5,0,21,1,0,32,21,6,36,76,212,7.313979439623718,3.0,believe library shouldnt censored becuase people take offense something everyone able read research watch anything want library say becuase everyone take offense something people find looking go library also everybody like diffrent thing support following paragraph ever read seen something u took offense others normally someone take offense something try get rid thing offending people take away thing offended library would left shelf dust becuase many thing people take offensive everyone diffrent one reason support censorship becuase would nothing left also everyone tends like many diffrent thing @ month1 like something could possibly hate aloud library becuase like becuase something like could taken away someone else everyone tried take away thing like would another thing nothing would left think becuase combined everyones thing hate would likely everything two subject bring last reason people cant find want becuase taken away come library people would stay home read like internet library would become empty like shelf waste money make building purchase book people hire librarian thats wasted tax dallors could used something better reading reason opinion hope agree censorship library becuase everyone offended something everyone like diffrent thing noone would use library liked people @ month1 disagree becuase one people offended liking something say censorship let library allow people read research adn watch want
